NO_INPUT,293.20000000000005,-14,307,188
NO_INPUT,279.20000000000005,-11,307,180
NO_INPUT,268.20000000000005,-8,307,172
NO_INPUT,260.20000000000005,-5,307,164
NO_INPUT,255.20000000000005,-2,307,156
NO_INPUT,253.20000000000005,1,307,148
NO_INPUT,254.20000000000005,4,307,140
NO_INPUT,258.20000000000005,7,307,132
NO_INPUT,265.20000000000005,10,511,612
NO_INPUT,275.20000000000005,13,511,604
NO_INPUT,288.20000000000005,16,511,596
SPACE,304.20000000000005,-20,511,588
NO_INPUT,284.20000000000005,-17,511,580
NO_INPUT,267.20000000000005,-14,511,572
NO_INPUT,253.20000000000005,-11,511,564
NO_INPUT,242.20000000000005,-8,511,556
NO_INPUT,234.20000000000005,-5,511,548
NO_INPUT,229.20000000000005,-2,511,540
NO_INPUT,227.20000000000005,1,511,532
NO_INPUT,228.20000000000005,4,511,524
NO_INPUT,232.20000000000005,7,511,516
NO_INPUT,239.20000000000005,10,511,508
NO_INPUT,249.20000000000005,13,511,500
NO_INPUT,262.20000000000005,16,511,492
NO_INPUT,278.20000000000005,19,511,484
NO_INPUT,297.20000000000005,22,511,476
SPACE,319.20000000000005,-20,511,468
NO_INPUT,299.20000000000005,-17,511,460
NO_INPUT,282.20000000000005,-14,511,452
NO_INPUT,268.20000000000005,-11,511,444
NO_INPUT,257.20000000000005,-8,511,436
NO_INPUT,249.20000000000005,-5,511,428
NO_INPUT,244.20000000000005,-2,511,420
NO_INPUT,242.20000000000005,1,511,412
NO_INPUT,243.20000000000005,4,511,404
NO_INPUT,247.20000000000005,7,511,396
NO_INPUT,254.20000000000005,10,511,388
NO_INPUT,264.20000000000005,13,511,380
NO_INPUT,277.20000000000005,16,511,372
NO_INPUT,293.20000000000005,19,511,364
NO_INPUT,312.20000000000005,22,511,356
NO_INPUT,334.20000000000005,25,511,348
NO_INPUT,359.20000000000005,28,511,340
NO_INPUT,387.20000000000005,31,511,332
NO_INPUT,418.20000000000005,34,511,324
NO_INPUT,452.20000000000005,37,511,316
NO_INPUT,489.20000000000005,40,511,308
SPACE,529.2,-20,511,300
NO_INPUT,509.20000000000005,-17,511,292
NO_INPUT,492.20000000000005,-14,511,284
NO_INPUT,478.20000000000005,-11,511,276
NO_INPUT,467.20000000000005,-8,511,268
NO_INPUT,459.20000000000005,-5,511,260
NO_INPUT,454.20000000000005,-2,511,252
NO_INPUT,452.20000000000005,1,511,244
NO_INPUT,453.20000000000005,4,511,236
NO_INPUT,457.20000000000005,7,511,228
NO_INPUT,464.20000000000005,10,511,220
NO_INPUT,474.20000000000005,13,511,212
NO_INPUT,487.20000000000005,16,511,204
NO_INPUT,503.20000000000005,19,511,196
NO_INPUT,522.2,22,511,188
SPACE,544.2,-20,511,180
NO_INPUT,524.2,-17,511,172
NO_INPUT,507.20000000000005,-14,511,164
NO_INPUT,493.20000000000005,-11,511,156
NO_INPUT,482.20000000000005,-8,511,148
NO_INPUT,474.20000000000005,-5,511,140
NO_INPUT,469.20000000000005,-2,511,132
NO_INPUT,467.20000000000005,1,273,612
NO_INPUT,468.20000000000005,4,273,604
NO_INPUT,472.20000000000005,7,273,596
NO_INPUT,479.20000000000005,10,273,588
NO_INPUT,489.20000000000005,13,273,580
NO_INPUT,502.20000000000005,16,273,572
SPACE,518.2,-20,273,564
NO_INPUT,498.20000000000005,-17,273,556
NO_INPUT,481.20000000000005,-14,273,548
NO_INPUT,467.20000000000005,-11,273,540
NO_INPUT,456.20000000000005,-8,273,532
NO_INPUT,448.20000000000005,-5,273,524
NO_INPUT,443.20000000000005,-2,273,516
NO_INPUT,441.20000000000005,1,273,508
NO_INPUT,442.20000000000005,4,273,500
NO_INPUT,446.20000000000005,7,273,492
NO_INPUT,453.20000000000005,10,273,484
NO_INPUT,463.20000000000005,13,273,476
NO_INPUT,476.20000000000005,16,273,468
NO_INPUT,492.20000000000005,19,273,460
SPACE,511.20000000000005,-20,273,452
NO_INPUT,491.20000000000005,-17,273,444
NO_INPUT,474.20000000000005,-14,273,436
NO_INPUT,460.20000000000005,-11,273,428
NO_INPUT,449.20000000000005,-8,273,420
NO_INPUT,441.20000000000005,-5,273,412
NO_INPUT,436.20000000000005,-2,273,404
NO_INPUT,434.20000000000005,1,273,396
NO_INPUT,435.20000000000005,4,273,388
NO_INPUT,439.20000000000005,7,273,380
NO_INPUT,446.20000000000005,10,273,372
